id,host,latitude,longitude,location,county,city,country,zipcode
296e40a6-f98c-46da-89d5-47a4ea480ee2,id_1891,37.33071,-121.89301,"Adobe Systems East Tower, 321, Park Avenue, Downtown Historic District, Japantown, San Jose, Santa Clara County, California, 95110, USA", Santa Clara County, San Jose, USA, 95110
94e2cf51-1f06-4427-b996-22354daf3ed0,id_1892,37.33917,-121.88838,"Donner Lofts, East Saint John Street, Horace Mann, Japantown, San Jose, Santa Clara County, California, 95112, USA", Santa Clara County, San Jose, USA, 95112
971ac072-9878-475a-8fc2-d31c92de5b01,id_1893,37.34099,-121.90831,"Sweet Tomatoes, Coleman Avenue, College Park, Japantown, San Jose, Santa Clara County, California, 95110-2007, USA", Santa Clara County, San Jose, USA, 95110-2007
a5d1d694-8113-44b1-a6d8-b65b2613ac3d,id_1894,37.34495,-121.89689,"Motivate, East Empire Street, Hensley Historic District, Japantown, San Jose, Santa Clara County, California, 95110, USA", Santa Clara County, San Jose, USA, 95110
7d3e5557-57f5-4e27-b322-3843bff6869a,id_1895,37.33326,-121.88981,"Civic Art Gallery, Circle of Palms Plaza, Downtown Historic District, Japantown, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
0449560f-695e-4a43-ba8f-d976f014d35d,id_1896,37.33286,-121.88974,"SJMA, 110, South Market Street, Downtown Historic District, Japantown, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
4b6068e0-db5f-4144-b29b-26c3c6cf551a,id_1897,37.36182,-121.90922,"Citibank, East Gish Road, Civic Center, Japantown, San Jose, Santa Clara County, California, 95112-5005, USA", Santa Clara County, San Jose, USA, 95112-5005
b9380b1b-bcbe-46cd-aeb1-f47b7b1d7cbd,id_1898,37.33427,-121.89441,"Opus Center San Jose, 225, West Santa Clara Street, Little Italy, Japantown, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
cbc572e0-4368-4c90-8f02-59f017cb5b1f,id_1899,37.33287,-121.89064,"Cityview Plaza, Japantown, San Jose, Santa Clara County, California, USA", San Jose, Japantown, USA, California
58218f1d-c0b0-469e-80f3-e1eb1b597db7,id_1900,37.32968,-121.88279,"Notre Dame High - Chapel, East William Street, SoFA, Willow Glen, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
5068c61d-91d3-406e-9b2b-b89533a5ccfb,id_1901,37.33572,-121.89335,"Market and San Pedro Square Garage, North San Pedro Street, San Pedro Square, Japantown, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
9f8fb0a4-d5fd-4ea3-a7e1-02274d56d0f3,id_1902,37.34125,-121.88017,"A Noodle Place, North 11th Street, Naglee Park, Luna Park, San Jose, Santa Clara County, California, 95112, USA", Santa Clara County, San Jose, USA, 95112
63cb3ee0-58ff-4eef-bccb-66bc04ef0886,id_1903,37.33241,-121.88483,"CoCo Cafe & Tea, 312, South 3rd Street, SoFA, Japantown, San Jose, Santa Clara County, California, 95112, United States of America", Santa Clara County, San Jose, United States of America, 95112
2a8cb29d-9c8a-41bf-9028-0ee75ffd966c,id_1904,37.33585,-121.88613,"4th Street Garage, South 4th Street, Paseo Villas, Japantown, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
9680c3d2-5c88-41a1-974d-b26d7e929244,id_1905,37.32693,-121.88919,"Almaden Blvd at Balbach St, Almaden Boulevard, SoFA, Willow Glen, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
a573a8db-9d0c-4ab9-890f-754c67a297eb,id_1906,37.33008,-121.89002,"Convention Center, West San Carlos Street, SoFA, Japantown, San Jose, Santa Clara County, California, 95113, United States of America", Santa Clara County, San Jose, United States of America, 95113
1f27b0c2-83c1-4902-8a0a-16271cc059ff,id_1907,37.3488,-121.89441,"USPS, Jackson Street, Hensley Historic District, Japantown, San Jose, Santa Clara County, California, 95112-5005, United States of America", Santa Clara County, San Jose, United States of America, 95112-5005
4a41f6aa-7af9-46a2-ac7c-417e2ce32a14,id_1908,37.33021,-121.90238,"San Jose Diridon Station, Cahill Street, Little Italy, Buena Vista, San Jose, Santa Clara County, California, 95110, USA", Santa Clara County, San Jose, USA, 95110
70cf78d7-1849-4f8c-a638-7af37526f506,id_1909,37.34495,-121.89692,"Motivate, East Empire Street, Hensley Historic District, Japantown, San Jose, Santa Clara County, California, 95110, USA", Santa Clara County, San Jose, USA, 95110
4d4d25c3-41dd-4efc-b23c-211df2be7820,id_1910,37.36199,-121.90948,"7-Eleven, East Gish Road, Civic Center, Japantown, San Jose, Santa Clara County, California, 95112-5005, USA", Santa Clara County, San Jose, USA, 95112-5005
19b968de-2349-400c-b11d-f57d0c0014c4,id_1911,37.34954,-121.89344,"Nikaku Japanese Arts, 615, North 6th Street, Hensley Historic District, Japantown, San Jose, Santa Clara County, California, 95112-5005, USA", Santa Clara County, San Jose, USA, 95112-5005
76d1d5d3-cf53-4041-ac5e-b421b34cf224,id_1912,37.33236,-121.88483,"CoCo Cafe & Tea, 312, South 3rd Street, SoFA, Japantown, San Jose, Santa Clara County, California, 95112, United States of America", Santa Clara County, San Jose, United States of America, 95112
aa5bdcf0-bc42-4166-9ff8-ca11030e1079,id_1913,37.33581,-121.89323,"Market and San Pedro Square Garage, North San Pedro Street, San Pedro Square, Japantown, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
34424a85-af99-434f-80ea-298cbeb6d714,id_1914,37.33473,-121.89343,"Lee Yick Laundry & Cleaners, West Santa Clara Street, Saint James Square Historic District, Japantown, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
2d0fe902-b6ba-4a8c-b8cd-19d8f75af1e3,id_1915,37.32962,-121.89096,"260, West San Carlos Street, SoFA, Japantown, San Jose, Santa Clara County, California, 95110, United States of America", Santa Clara County, San Jose, United States of America, 95110
38cbe261-1068-41fc-ada8-d604271beea5,id_1916,37.33845,-121.88092,"Student Services Center, South 9th Street, Horace Mann, Japantown, San Jose, Santa Clara County, California, 95112, United States of America", Santa Clara County, San Jose, United States of America, 95112
92e8a9f4-f5ee-4164-b57c-9a32272ec294,id_1917,37.3286,-121.89043,"San Jose McEnery Convention Center, Viola Avenue, SoFA, Willow Glen, San Jose, Santa Clara County, California, 95113, United States of America", Santa Clara County, San Jose, United States of America, 95113
d33c6d05-235f-469e-8ebc-4d9aeb6d99af,id_1918,37.33677,-121.87657,"7-Eleven, South 11th Street, Naglee Park, Luna Park, San Jose, Santa Clara County, California, 95112, United States of America", Santa Clara County, San Jose, United States of America, 95112
c29eac68-ec86-49a4-835a-c2ba6e1f434a,id_1919,37.3075110763084,-121.9005869873571,"Unleashed by Petco, 1155, Lincoln Avenue, Willow Glen, San Jose, Santa Clara County, California, 95125, USA", Santa Clara County, San Jose, USA, 95125
3d886e41-2a8b-481d-b1a7-e677406fcf3e,id_1920,37.33078,-121.89311,"Adobe World Headquarters, Guadalupe River Trail, Little Italy, Japantown, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
904004b0-2853-4e99-8e1b-8f728c588983,id_1921,37.33753,-121.88718,"Horace Mann, Japantown, San Jose, Santa Clara County, California, USA", San Jose, Japantown, USA, California
86b98d62-d869-4da1-ae39-702c05d976ed,id_1922,37.33433,-121.89447,"Opus Center San Jose, 225, West Santa Clara Street, Little Italy, Japantown, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
59760746-42b7-4571-becf-3145530819b3,id_1923,37.35003,-121.8924,"Western Contact Interiors, Jackson Street, Hensley Historic District, Japantown, San Jose, Santa Clara County, California, 95112-5005, United States of America", Santa Clara County, San Jose, United States of America, 95112-5005
cec5e760-2d75-4f46-b414-3950f4e31b0c,id_1924,37.32624,-121.88301,"Sinclair Freeway, SoFA, Willow Glen, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
96bde832-fb64-4c45-9a4d-489c9f6b44ab,id_1925,37.336,-121.87737,"SJSU Newman Center, East San Carlos Street, Naglee Park, Luna Park, San Jose, Santa Clara County, California, 95112, United States of America", Santa Clara County, San Jose, United States of America, 95112
f12c2fed-a89b-4d7e-a422-ae7f45548dc0,id_1926,37.34119,-121.88018,"East Santa Clara Street & North 11th Street, East Santa Clara Street, Horace Mann, Luna Park, San Jose, Santa Clara County, California, 95112, United States of America", Santa Clara County, San Jose, United States of America, 95112
96360b6d-2b0f-4980-b6d1-358f25a4805e,id_1927,37.34961,-121.89352,"Nikaku Japanese Arts, 615, North 6th Street, Hensley Historic District, Japantown, San Jose, Santa Clara County, California, 95112-5005, USA", Santa Clara County, San Jose, USA, 95112-5005
e1296a30-10f7-4c8e-a1b4-2ad067bafd13,id_1928,37.35099,-121.90219,"West Mission Street, Civic Center, Japantown, San Jose, Santa Clara County, California, 95112-5005, USA", Santa Clara County, San Jose, USA, 95112-5005
2d865580-7f2a-4b85-a13a-a11031f546f6,id_1929,37.35243,-121.90554,"Santa Clara County Civic Center, West Hedding Street, Civic Center, Japantown, San Jose, Santa Clara County, California, 95112-5005, USA", Santa Clara County, San Jose, USA, 95112-5005
cb4e6d9e-bbe5-4bbb-89a8-89a839f84c0c,id_1930,37.33193,-121.88759,"Market & San Carlos, West San Carlos Street, SoFA, Japantown, San Jose, Santa Clara County, California, 95113, United States of America", Santa Clara County, San Jose, United States of America, 95113
df0f5d00-d389-4f43-8588-136ca5b56704,id_1931,37.33074,-121.88905,"San Jose Civic, San Jose Bicentennial Plaza, SoFA, Japantown, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
31ab0625-705e-4c9e-b3e3-f05ae9deac21,id_1932,37.33521,-121.88996,"55 South, 55, South 1st Street, Downtown Historic District, Japantown, San Jose, Santa Clara County, California, 95113, United States of America", Santa Clara County, San Jose, United States of America, 95113
5e874037-189f-40c3-95b7-da7ad777a713,id_1933,37.3085,-121.90086,"Willow Street Pizza, Willow Street, Willow Glen, San Jose, Santa Clara County, California, 95125, United States of America", Santa Clara County, San Jose, United States of America, 95125
87e54fdb-a639-4693-afee-05e14df51e59,id_1934,37.34349,-121.8919,"San Jose Salvation Army Temple Corps, North 4th Street, Hensley Historic District, Japantown, San Jose, Santa Clara County, California, 95112, United States of America", Santa Clara County, San Jose, United States of America, 95112
cf1db487-3ad1-4cba-8f38-d2755812ee7d,id_1935,37.33004,-121.89025,"Bowers Institute, 145, West San Carlos Street, SoFA, Japantown, San Jose, Santa Clara County, California, 95113, United States of America", Santa Clara County, San Jose, United States of America, 95113
944d0b45-165d-4756-864b-b23ec1fbbb45,id_1936,37.33215,-121.90202,"SAP Center at San Jose, 525, West Santa Clara Street, Little Italy, Japantown, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
520d8ac5-e20c-4f82-8491-284f61339dec,id_1937,37.30851,-121.90088,"Willow Street Pizza, Willow Street, Willow Glen, San Jose, Santa Clara County, California, 95125, United States of America", Santa Clara County, San Jose, United States of America, 95125
165073eb-4ba6-4da4-978f-14375bfe3b61,id_1938,37.30848,-121.90083,"Willow Street Pizza, Willow Street, Willow Glen, San Jose, Santa Clara County, California, 95125, United States of America", Santa Clara County, San Jose, United States of America, 95125
be5c2423-037b-4ca2-a8c6-ec32ca4418ab,id_1939,37.33011,-121.89001,"Bowers Institute, 145, West San Carlos Street, SoFA, Japantown, San Jose, Santa Clara County, California, 95113, United States of America", Santa Clara County, San Jose, United States of America, 95113
50808d81-9543-49d0-abd2-4fdb3d36f52d,id_1940,37.33184,-121.90468,"The Alameda & Bush Street, The Alameda, Little Italy, Buena Vista, San Jose, Santa Clara County, California, 95110-2007, United States of America", Santa Clara County, San Jose, United States of America, 95110-2007
812f5297-072b-4a51-b6aa-6f7b85aef10b,id_1941,37.33296,-121.89066,"Cityview Plaza, Japantown, San Jose, Santa Clara County, California, USA", San Jose, Japantown, USA, California
db6cab9d-a778-4492-a5ef-d093cfacaf87,id_1942,37.33428,-121.89456,"Opus Center San Jose, 225, West Santa Clara Street, Little Italy, Japantown, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
6ef67591-0e10-4a7e-b2bb-8d8dc0e27f58,id_1943,37.33587,-121.89267,"Tiki Pete, North Market Street, Saint James Square Historic District, Japantown, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
cf7b4d2c-293b-4da6-a689-c900cfc25db9,id_1944,37.33191,-121.90462,"The Alameda & Bush Street, The Alameda, Little Italy, Buena Vista, San Jose, Santa Clara County, California, 95110-2007, United States of America", Santa Clara County, San Jose, United States of America, 95110-2007
9452fcce-e46a-4b58-b09e-8022928a1674,id_1945,37.33341,-121.88695,"Rosies & Posies, Paseo de San Antonio, Downtown Historic District, Japantown, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
7b2bb501-a845-4b52-84a1-7d7ee69ef384,id_1946,37.34351,-121.89186,"San Jose Salvation Army Temple Corps, North 4th Street, Hensley Historic District, Japantown, San Jose, Santa Clara County, California, 95112, United States of America", Santa Clara County, San Jose, United States of America, 95112
69b37993-56d2-44c8-8cc8-bf9b05e7eb2f,id_1947,37.34521,-121.88445,"Bethlehem Temple Victory Center, North 10th Street, Hensley Historic District, Luna Park, San Jose, Santa Clara County, California, 95112, USA", Santa Clara County, San Jose, USA, 95112
0304c04f-6103-4190-8076-beda5dc5df73,id_1948,37.34098,-121.90833,"Sweet Tomatoes, Coleman Avenue, College Park, Japantown, San Jose, Santa Clara County, California, 95110-2007, USA", Santa Clara County, San Jose, USA, 95110-2007
c5dc7993-7a81-4aa6-89fc-c6b2150a62de,id_1950,37.34098,-121.90836,"Sweet Tomatoes, Coleman Avenue, College Park, Japantown, San Jose, Santa Clara County, California, 95110-2007, USA", Santa Clara County, San Jose, USA, 95110-2007
fca74261-74a5-417e-9a22-44cd23eddc02,id_1951,37.30851,-121.90085,"Willow Street Pizza, Willow Street, Willow Glen, San Jose, Santa Clara County, California, 95125, United States of America", Santa Clara County, San Jose, United States of America, 95125
bc1ce7a8-e3a5-4cda-b118-75504b624a5a,id_1952,37.33022,-121.90234,"Little Italy, Buena Vista, San Jose, Santa Clara County, California, USA", San Jose, Buena Vista, USA, California
54c87af2-b4c7-4991-a472-0916bc2cad4a,id_1954,37.33603,-121.8926,"Sushi [Confidential], 31, North Market Street, Saint James Square Historic District, Japantown, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
37fdcbe3-d71e-46c8-b66e-bed4fa7e304f,id_1955,37.30485,-121.8987,"1102, Brace Avenue, Willow Glen, San Jose, Santa Clara County, California, 95125, USA", Santa Clara County, San Jose, USA, 95125
ba997ab2-4b15-4753-a775-62143ce72a36,id_1956,37.30488,-121.89869,"1102, Brace Avenue, Willow Glen, San Jose, Santa Clara County, California, 95125, USA", Santa Clara County, San Jose, USA, 95125
cbda7188-fa4e-4a94-b035-d8e87946897a,id_1957,37.33516,-121.88996,"55 South, 55, South 1st Street, Downtown Historic District, Japantown, San Jose, Santa Clara County, California, 95113, United States of America", Santa Clara County, San Jose, United States of America, 95113
d75cb329-19e9-4b72-af85-912314003129,id_1958,37.33019,-121.88763,"California Theatre, South Market Street, SoFA, Japantown, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
f4de0181-3cf1-4d94-be13-acd76b347f25,id_1959,37.32779,-121.88475,"559, South Market Street, SoFA, Willow Glen, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
8b11477b-bb37-4a73-866a-66fb9adefff6,id_1960,37.33215,-121.89991,"477, West Santa Clara Street, Little Italy, Japantown, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
61c0b21b-28f3-4f98-a1ff-7050101f9d50,id_1961,37.33523,-121.89,"CREAM, Post Street, Downtown Historic District, Japantown, San Jose, Santa Clara County, California, 95113, USA", Santa Clara County, San Jose, USA, 95113
98e3f005-a96e-460b-8f73-4bfaff725893,id_1962,37.33371,-121.88465,"Colonnade, 201, South 4th Street, SoFA, Japantown, San Jose, Santa Clara County, California, 95112, United States of America", Santa Clara County, San Jose, United States of America, 95112
8b68605f-e0c9-4d88-88b9-6e19cd86f1f7,id_1963,37.34737,-121.92975,"Zazzle, Campbell Avenue, Newhall, Rose Garden, San Jose, Santa Clara County, California, 95053, USA", Santa Clara County, San Jose, USA, 95053
7b9fa3b2-dae3-4c75-a90c-62b5b51f604b,id_1964,37.33004,-121.88774,"San Jose McEnery Convention Center, Viola Avenue, SoFA, Willow Glen, San Jose, Santa Clara County, California, 95113, United States of America", Santa Clara County, San Jose, United States of America, 95113
d01348ef-8724-4e63-af07-1c0c2641b173,id_2011,0,0,Atlas Buoy 0.00E 0.00N,Unable to determine county.,Unable to determine city.,Atlas Buoy 0.00E 0.00N,Unable to determine zipcode.
cd3764de-41ca-494d-81d3-00f0deb1c76f,id_2280,0,0,Atlas Buoy 0.00E 0.00N,Unable to determine county.,Unable to determine city.,Atlas Buoy 0.00E 0.00N,Unable to determine zipcode.
6ccd76e4-7eec-4e64-b480-4d8784a40613,id_2313,33.7709693908691,-84.364501953125,"639, North Avenue Northeast, Linwood, Atlanta, Fulton County, Georgia, 30308, United States of America", Fulton County, Atlanta, United States of America, 30308
b8e56034-ffa4-4ea8-bdf2-d471c8e0c654,id_2314,32.694394,-117.116748,"1141, South 36th Street, Mountain View, North Park, San Diego, San Diego County, California, 92113, USA", San Diego County, San Diego, USA, 92113
66992e94-e9ab-4759-ba60-1e69fb9954e7,id_2315,41.880711,-87.723493,"White Castle, 3901, West Madison Street, West Garfield Park, Chicago, Cook County, Illinois, 60624, United States of America", Cook County, Chicago, United States of America, 60624
b0f91b6a-af0b-4987-a006-6b21912f5213,id_2316,32.7111434936523,-117.158088684082,"LAZ Parking, US 80;US 395, East Village, Banker's Hill, San Diego, San Diego County, California, 92101-6144, USA", San Diego County, San Diego, USA, 92101-6144
c45abb87-9d5e-4003-bb7f-52da3dba1515,id_2317,32.7144470214844,-117.158630371094,"850, 7th Avenue, Core District, Banker's Hill, San Diego, San Diego County, California, 92101, USA", San Diego County, San Diego, USA, 92101
7b4b039c-49af-483e-a085-8b9f49487c31,id_2318,32.787971496582,-96.7984390258789,"Alfred Horatio Belo House, 2101, Ross Avenue, Kyle Warren Park-Arts District PID, Dallas, Dallas County, Texas, 75201, USA", Dallas County, Dallas, USA, 75201
a94dd746-77dc-4aa3-b231-fce89eec0810,id_2319,33.7730445861816,-84.3728713989258,"Taco Bell, 429, Parkway Drive Northeast, Sweet Auburn, Atlanta, Fulton County, Georgia, 30308, United States of America", Fulton County, Atlanta, United States of America, 30308
438995a3-f46d-4ada-abba-3bb9db63ac98,id_2320,32.7835884094238,-96.7835540771484,"The Independent, 2712, Main Street, Deep Ellum PID, Dallas, Dallas County, Texas, 75226, USA", Dallas County, Dallas, USA, 75226
ede0ce2b-a19e-4177-9a4f-2ceb930f822b,id_2321,33.7651596069336,-84.3647918701172,"Garden Park Drive, Inman Park, Atlanta, Fulton County, Georgia, 30308, United States of America", Fulton County, Atlanta, United States of America, 30308
aeceeeaa-498e-4f1c-a4a6-4d6b3b633f0c,id_2322,34.07074,-118.360241,"parking farmers market, West 3rd Street, Carthay Circle, Hollywood, LA, Los Angeles County, California, CA 90036, USA", Los Angeles County, LA, USA, CA 90036
43a8cef2-9084-412d-81a5-cbb3a1d6ecc6,id_2323,32.7937202453613,-96.8020706176758,"2222, McKinney Avenue, Kyle Warren Park-Arts District PID, Dallas, Dallas County, Texas, 75205, USA", Dallas County, Dallas, USA, 75205
eaf85a3b-a7f3-4bf2-9566-379717782f24,id_2324,34.096661,-118.344342,"North La Brea Avenue, Whitley Heights Historic District, Hollywood, LA, Los Angeles County, California, 90046-4101, United States of America", Los Angeles County, LA, United States of America, 90046-4101
9f1bada8-1867-495b-a2c9-c15e28254d28,id_2325,33.7890663146973,-84.387580871582,"Arts Center, West Peachtree Street Northwest, Brookwood, Rockdale, Atlanta, Fulton County, Georgia, 30309, United States of America", Fulton County, Atlanta, United States of America, 30309
2470f84c-0a21-4ae7-9bdf-c92c44cbad7e,id_2326,32.8447647094727,-117.275260925293,"7766, Fay Avenue, Village of La Jolla, San Diego, San Diego County, California, 92037, USA", San Diego County, San Diego, USA, 92037
b08f8ea3-6686-4c55-bd94-2cbb8682be88,id_2327,32.6958961486816,-117.129447937012,"Iglesia de Dios, South 30th Street, Logan Heights, Banker's Hill, San Diego, San Diego County, California, 92136, USA", San Diego County, San Diego, USA, 92136
b1ea1092-ff20-41e1-b5a7-5d7123ad23f8,id_2328,33.7659454345703,-84.3945236206055,"415, McAfee Street Northwest, Five Points, Rockdale, Atlanta, Fulton County, Georgia, 30313, USA", Fulton County, Atlanta, USA, 30313
6f841f20-8f7a-474d-ad92-9392f53a42bd,id_2329,32.7158012390137,-117.169960021973,"CP Broadway, West Broadway, Columbia, Banker's Hill, San Diego, San Diego County, California, 92101-6144, USA", San Diego County, San Diego, USA, 92101-6144
4227ea27-f6ba-40fe-8ba3-556973513f10,id_2330,33.7691497802734,-84.3638916015625,"Rankin Street Northeast, Linwood, Atlanta, Fulton County, Georgia, 30308, United States of America", Fulton County, Atlanta, United States of America, 30308
a385602e-6028-4f43-b989-3f06150455d0,id_2331,34.064510345459,-118.443481445312,"CHS Parking, Center for Health Sciences Plaza, Westwood Village, Westwood, LA, Los Angeles County, California, 90024, USA", Los Angeles County, LA, USA, 90024
0e96b8db-997c-45b1-89f8-bca877aa9c21,id_2332,33.7792701721191,-84.3908615112305,"James Wendell George Parkway, Rockdale, Atlanta, Fulton County, Georgia, 30332, USA", Fulton County, Atlanta, USA, 30332
239aa0db-fce9-4d15-a9cb-508d2dcc7966,id_2333,32.7883186340332,-117.237075805664,"3763, Ingraham Street, Crown Point, Pacific Beach, San Diego, San Diego County, California, 92109, USA", San Diego County, San Diego, USA, 92109
8701c34d-7cc9-4f98-b6d8-c67c43e39ac7,id_2334,34.101872,-118.34166,"Madame Tussaud's, North Orange Drive, Whitley Heights Historic District, Hollywood, LA, Los Angeles County, California, 90028, USA", Los Angeles County, LA, USA, 90028
52f3315a-e207-4237-a8c1-f7fb64484c25,id_2335,32.7788925170898,-96.8064117431641,"John F Kennedy Memorial, Commerce Street, West End Historic District, Downtown PID, Dallas, Dallas County, Texas, 75226, USA", Dallas County, Dallas, USA, 75226
b71fdc6c-78cd-4c49-9daf-5f260257f5ef,id_2336,32.8474807739258,-117.277015686035,"8045, Jenner Street, Village of La Jolla, San Diego, San Diego County, California, 92037, USA", San Diego County, San Diego, USA, 92037
966dcc2c-d969-472c-ada8-338912f5c42f,id_2337,33.7590484619141,-84.3920974731445,"023, Centennial Olympic Park Drive Northwest, Five Points, Atlanta, Fulton County, Georgia, 30313, United States of America", Fulton County, Atlanta, United States of America, 30313
562dc9e1-a6cf-4819-ace2-d9bf8ee5daf5,id_2338,34.100194,-118.326943,"Ricardo Montalban Theatre, 1614, Vine Street, Whitley Heights Historic District, Hollywood, LA, Los Angeles County, California, 90028, United States of America", Los Angeles County, LA, United States of America, 90028
146d7342-d02e-458c-816c-76c042c1f5fd,id_2339,33.7555084228516,-84.3831787109375,"141, Auburn Avenue Northeast, Sweet Auburn, Atlanta, Fulton County, Georgia, 30303, United States of America", Fulton County, Atlanta, United States of America, 30303
dd359359-c07e-441b-ad96-23e17439dbe5,id_2340,34.062122,-118.346128,"Busby's East, 5364, Wilshire Boulevard, Hancock Park, Hollywood, LA, Los Angeles County, California, 90036, USA", Los Angeles County, LA, USA, 90036
626dd4e0-f840-46d8-bfc1-d953d039a607,id_2341,41.904829,-87.669315,"1272-1278, North Milwaukee Avenue, Wicker Park, West Town, Chicago, Cook County, Illinois, 60622, United States of America", Cook County, Chicago, United States of America, 60622
f6ff21c8-dbd1-415c-9c58-678d9133e83c,id_2342,32.7885055541992,-96.8107147216797,"Arpeggio Victory Park Apartments, Victory Avenue, West End Historic District, Dallas, Dallas County, Texas, 75201:75202, USA", Dallas County, Dallas, USA, 75201:75202
289ad2ee-b9f3-4ba8-832e-20ff92476e91,id_2343,34.084161,-118.361484,"North Fairfax Avenue, Hollywood, LA, Los Angeles County, California, 90046, United States of America", Los Angeles County, LA, United States of America, 90046
1988c25d-aa5d-4676-ae28-56ec23ad422d,id_2344,34.080233,-118.361249,"7896, Rosewood Avenue, Hancock Park, Hollywood, LA, Los Angeles County, California, 90036, USA", Los Angeles County, LA, USA, 90036
9c85c2fc-dc18-4ee8-95a2-99cedf8b6702,id_2345,33.7573280334473,-84.3788833618164,"Downtown Connector, Sweet Auburn, Atlanta, Fulton County, Georgia, GA 30303, USA", Fulton County, Atlanta, USA, GA 30303
3c71908b-821a-4014-968d-949e5179b836,id_2346,33.7658996582031,-84.3657608032227,"AMLI Parkside, 660, Ralph McGill Boulevard, Inman Park, Atlanta, Fulton County, Georgia, 30312, USA", Fulton County, Atlanta, USA, 30312
649db156-8a23-44b4-bd92-26507638f598,id_2347,34.098904,-118.326919,"Tom Breneman's Restaurant, Vine Street, Whitley Heights Historic District, Hollywood, LA, Los Angeles County, California, 90028-8127, United States of America", Los Angeles County, LA, United States of America, 90028-8127
0bb73ae4-f8a7-4a22-b694-7082ff17a176,id_2348,33.7567100524902,-84.3926773071289,"10, Forsyth Street Northwest, Five Points, Atlanta, Fulton County, Georgia, 30303, USA", Fulton County, Atlanta, USA, 30303
3670bff7-0e96-43ee-9d76-b120ac167a4b,id_2349,34.098112,-118.347753,"West Sunset Boulevard, Whitley Heights Historic District, Hollywood, LA, Los Angeles County, California, 90046-4101, United States of America", Los Angeles County, LA, United States of America, 90046-4101
4561a1c3-b32d-4430-a110-8a0d5b3eed93,id_2350,33.7577171325684,-84.365104675293,"660, Irwin Street Northeast, Inman Park, Atlanta, Fulton County, Georgia, 30312, USA", Fulton County, Atlanta, USA, 30312
8e027c7e-44bb-4b9b-b7cc-8d3ee9c3a385,id_2351,41.885047,-87.65238,"158-168, North Morgan Street, Greektown, Near West Side, Chicago, Cook County, Illinois, 60607, United States of America", Cook County, Chicago, United States of America, 60607
f9c39762-28e8-4835-8fb0-97df5301eb79,id_2352,34.099699,-118.335347,"First Baptist Church, Selma Avenue, Whitley Heights Historic District, Hollywood, LA, Los Angeles County, California, 90028, United States of America", Los Angeles County, LA, United States of America, 90028
afd07f24-8f07-4e7d-99e1-f2e21d94a6e2,id_2353,33.7809257507324,-84.387321472168,"Southern Company Gas, 22, Peachtree Place Northeast, Rockdale, Atlanta, Fulton County, Georgia, 30309, USA", Fulton County, Atlanta, USA, 30309
f8a29c68-fbdc-4f5a-9e60-228ee1a80365,id_2354,33.7628479003906,-84.3580322265625,"Mad Hat Creative LLC, 309, Elizabeth Street Northeast, Inman Park, Atlanta, Fulton County, Georgia, 30307, United States of America", Fulton County, Atlanta, United States of America, 30307
b7bec680-58d8-4453-85e7-a400c8d3fac4,id_2355,32.8547401428223,-117.257713317871,"La Jolla Shores Hotel, Camino del Oro, La Jolla Shores, Torrey Pines, San Diego, San Diego County, California, 92037, USA", San Diego County, San Diego, USA, 92037
07a782a8-645b-4cf4-a448-ac3a95ec8059,id_2356,33.7705307006836,-84.364128112793,"647, North Angier Avenue Northeast, Linwood, Atlanta, Fulton County, Georgia, 30308, United States of America", Fulton County, Atlanta, United States of America, 30308
33afaf79-eea3-4450-8d82-dca33e776730,id_2357,34.062553,-118.448209,"Bella Pita, 960, Gayley Avenue, Westwood Village, Westwood, LA, Los Angeles County, California, 90024-2704, USA", Los Angeles County, LA, USA, 90024-2704
